system:index,ACRES,CNTY,endyear,orch_id,orchard_bsi_fill,orchard_bsi_mean,orchard_bsi_stddev,orchard_savi_fill,orchard_savi_mean,orchard_savi_stddev,period_end_date,period_start_date,season,stability_score,startyear,time_period,.geo
4_005d0000000000007c0c,51.34,Kern,2023,005d0000000000007c0c,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c0d,148.85,Kern,2023,005d0000000000007c0d,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c0f,135.01,Kern,2023,005d0000000000007c0f,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c10,152.71,Kern,2023,005d0000000000007c10,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c11,146.5,Kern,2023,005d0000000000007c11,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c12,223.75,Kern,2023,005d0000000000007c12,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c13,208.95,Kern,2023,005d0000000000007c13,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c15,72.43,Kern,2023,005d0000000000007c15,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c18,63.16,Kern,2023,005d0000000000007c18,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c1a,74.34,Kern,2023,005d0000000000007c1a,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c1b,278.58,Kern,2023,005d0000000000007c1b,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c1c,305.77,Kern,2023,005d0000000000007c1c,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c1d,57.09,Kern,2023,005d0000000000007c1d,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c1e,637.49,Kern,2023,005d0000000000007c1e,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c20,24.71,Kern,2023,005d0000000000007c20,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c22,111.22,Kern,2023,005d0000000000007c22,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c23,66.68,Kern,2023,005d0000000000007c23,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c24,152.84,Kern,2023,005d0000000000007c24,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c25,19.03,Kern,2023,005d0000000000007c25,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c26,148.5,Kern,2023,005d0000000000007c26,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c27,140.91,Kern,2023,005d0000000000007c27,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c28,154.83,Kern,2023,005d0000000000007c28,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c29,785.9,Kern,2023,005d0000000000007c29,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c2b,152.01,Kern,2023,005d0000000000007c2b,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c2c,149.43,Kern,2023,005d0000000000007c2c,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c30,153.94,Kern,2023,005d0000000000007c30,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c31,716.41,Kern,2023,005d0000000000007c31,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c32,120.6,Kern,2023,005d0000000000007c32,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c33,145.61,Kern,2023,005d0000000000007c33,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c34,317.59,Kern,2023,005d0000000000007c34,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c35,232.44,Kern,2023,005d0000000000007c35,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c36,154.23,Kern,2023,005d0000000000007c36,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c37,317.08,Kern,2023,005d0000000000007c37,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c38,155.92,Kern,2023,005d0000000000007c38,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c3a,276.92,Kern,2023,005d0000000000007c3a,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c3b,522.01,Kern,2023,005d0000000000007c3b,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c3c,10.94,Kern,2023,005d0000000000007c3c,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c3e,65.33,Kern,2023,005d0000000000007c3e,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c41,126.31,Kern,2023,005d0000000000007c41,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c45,129.99,Kern,2023,005d0000000000007c45,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c4c,44.65,Kern,2023,005d0000000000007c4c,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c4e,469.98,Kern,2023,005d0000000000007c4e,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c53,61.17,Kern,2023,005d0000000000007c53,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c54,206.5,Kern,2023,005d0000000000007c54,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c55,291.88,Kern,2023,005d0000000000007c55,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c56,139.26,Kern,2023,005d0000000000007c56,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c59,6.58,Kern,2023,005d0000000000007c59,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c5a,321.57,Kern,2023,005d0000000000007c5a,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c5b,13.39,Kern,2023,005d0000000000007c5b,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c5c,397.12,Kern,2023,005d0000000000007c5c,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c5e,6.52,Kern,2023,005d0000000000007c5e,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c5f,1225.94,Kern,2023,005d0000000000007c5f,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c60,190.42,Kern,2023,005d0000000000007c60,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c61,159.01,Kern,2023,005d0000000000007c61,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c65,51.8,Kern,2023,005d0000000000007c65,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c66,207.75,Kern,2023,005d0000000000007c66,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c67,127.48,Kern,2023,005d0000000000007c67,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c68,73.02,Kern,2023,005d0000000000007c68,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c69,57.01,Kern,2023,005d0000000000007c69,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c6a,907.18,Kern,2023,005d0000000000007c6a,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c6b,340.34,Kern,2023,005d0000000000007c6b,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c6c,3.67,Kern,2023,005d0000000000007c6c,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c6d,17.59,Kern,2023,005d0000000000007c6d,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c6e,79.24,Kern,2023,005d0000000000007c6e,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c6f,39.65,Kern,2023,005d0000000000007c6f,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c70,36.52,Kern,2023,005d0000000000007c70,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c72,34.9,Kern,2023,005d0000000000007c72,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c73,34.17,Kern,2023,005d0000000000007c73,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c74,89.93,Kern,2023,005d0000000000007c74,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c76,79.36,Kern,2023,005d0000000000007c76,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c77,21.13,Kern,2023,005d0000000000007c77,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c78,19.87,Kern,2023,005d0000000000007c78,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c79,110.29,Kern,2023,005d0000000000007c79,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c7a,54.11,Kern,2023,005d0000000000007c7a,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c7b,39.61,Kern,2023,005d0000000000007c7b,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007c7c,52.04,Kern,2023,005d0000000000007c7c,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,8.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007ca1,9.69,Kern,2023,005d0000000000007ca1,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007ca3,64.97,Kern,2023,005d0000000000007ca3,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007ca4,81.61,Kern,2023,005d0000000000007ca4,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007d74,2.62,Kern,2023,005d0000000000007d74,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007dc1,76.22,Kern,2023,005d0000000000007dc1,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007dc5,114.68,Kern,2023,005d0000000000007dc5,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007dd7,229.86,Kern,2023,005d0000000000007dd7,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007e03,156.89,Kern,2023,005d0000000000007e03,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007e76,74.68,Kern,2023,005d0000000000007e76,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d00000000000077a5,25.11,Kern,2023,005d00000000000077a5,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d00000000000077c3,6.41,Kern,2023,005d00000000000077c3,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d00000000000077c5,11.4,Kern,2023,005d00000000000077c5,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d00000000000077c9,9.42,Kern,2023,005d00000000000077c9,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d00000000000077cb,17.15,Kern,2023,005d00000000000077cb,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d00000000000077ce,5.01,Kern,2023,005d00000000000077ce,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d00000000000077cf,9.31,Kern,2023,005d00000000000077cf,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d00000000000077d1,14.89,Kern,2023,005d00000000000077d1,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d00000000000077df,11.51,Kern,2023,005d00000000000077df,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007806,34.01,Kern,2023,005d0000000000007806,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d000000000000782d,115.5,Kern,2023,005d000000000000782d,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007836,13.13,Kern,2023,005d0000000000007836,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007859,3.14,Kern,2023,005d0000000000007859,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d000000000000789a,6.8,Kern,2023,005d000000000000789a,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d000000000000789b,24.71,Kern,2023,005d000000000000789b,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d000000000000790d,13.7,Kern,2023,005d000000000000790d,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d000000000000790f,3.39,Kern,2023,005d000000000000790f,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007917,75.76,Kern,2023,005d0000000000007917,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d000000000000791d,3.51,Kern,2023,005d000000000000791d,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007923,6.32,Kern,2023,005d0000000000007923,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007928,66.72,Kern,2023,005d0000000000007928,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d000000000000792e,13.84,Kern,2023,005d000000000000792e,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007936,8.97,Kern,2023,005d0000000000007936,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007937,7.07,Kern,2023,005d0000000000007937,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007939,5.23,Kern,2023,005d0000000000007939,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d000000000000793c,5.1,Kern,2023,005d000000000000793c,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007950,18.81,Kern,2023,005d0000000000007950,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007952,4.66,Kern,2023,005d0000000000007952,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007954,8.94,Kern,2023,005d0000000000007954,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007957,14.07,Kern,2023,005d0000000000007957,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007959,13.42,Kern,2023,005d0000000000007959,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007969,11.74,Kern,2023,005d0000000000007969,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007989,50.77,Kern,2023,005d0000000000007989,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007a4e,52.68,Kern,2023,005d0000000000007a4e,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007a52,41.11,Kern,2023,005d0000000000007a52,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007a63,2.65,Kern,2023,005d0000000000007a63,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007a75,8.85,Kern,2023,005d0000000000007a75,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007a76,17.93,Kern,2023,005d0000000000007a76,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007ace,17.26,Kern,2023,005d0000000000007ace,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007acf,28.26,Kern,2023,005d0000000000007acf,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007ad2,30.68,Kern,2023,005d0000000000007ad2,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007ad3,9.05,Kern,2023,005d0000000000007ad3,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007ad7,6.07,Kern,2023,005d0000000000007ad7,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007ae9,71.38,Kern,2023,005d0000000000007ae9,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007aea,219.44,Kern,2023,005d0000000000007aea,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007aef,12.31,Kern,2023,005d0000000000007aef,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007b25,17.07,Kern,2023,005d0000000000007b25,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007b29,2.91,Kern,2023,005d0000000000007b29,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007b3e,17.96,Kern,2023,005d0000000000007b3e,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007b5d,23.22,Kern,2023,005d0000000000007b5d,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007b5e,33.14,Kern,2023,005d0000000000007b5e,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_005d0000000000007b63,72.44,Kern,2023,005d0000000000007b63,0,0,0,0,0,0,2018-01-31,2018-01-16,2017_2018,7.0,2016,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
